"Name"	"start"	"end"	"chrom"
"LOC101928474"	84911252	84925218	"chr16"
"LOC101928475"	15051354	15052276	"chr17"
"LOC101928477"	102605179	102683913	"chr11"
"LOC101928487"	218216102	218217117	"chr2"
"LOC101928489"	73693902	73696131	"chr6"
"LOC101928491"	17501359	17511265	"chr6"
"LOC101928495"	126109761	126115562	"chrX"
"LOC101928499"	52800165	52810498	"chr15"
"LOC101928502"	85307447	85312245	"chr16"
"LOC101928504"	81221217	81223380	"chr14"
"LOC101928505"	57650659	57670989	"chr5"
"LOC101928510"	36063282	36077901	"chr11"
"LOC101928512"	167454160	167458709	"chr1"
"LOC101928516"	74069450	74690727	"chr6"
"LOC101928517"	51152922	51181966	"chr19"
"LOC101928519"	19068542	19180480	"chr6"
"LOC101928521"	652908	656188	"chr4"
"LOC101928523"	103999708	104000482	"chr9"
"LOC101928525"	135503272	135506447	"chr9"
"LOC101928526"	148855085	148859502	"chr2"
"LOC101928529"	44477745	44483900	"chr3"
"LOC101928530"	132887841	132888571	"chr12"
"LOC101928532"	8745395	8747730	"chr4"
"LOC101928535"	106250018	106264905	"chr11"
"LOC101928540"	75383185	75458900	"chr6"
"LOC101928543"	1763512	1781351	"chr19"
"LOC101928548"	1200378	1201262	"chr4"
"LOC101928551"	174831727	174875964	"chr4"
"LOC101928553"	148896338	148929259	"chr2"
"LOC101928554"	26210841	26223265	"chr12"
"LOC101928556"	29469559	29505481	"chr16"
"LOC101928557"	85792414	85792933	"chr16"
"LOC101928561"	108514887	108517723	"chr11"
"LOC101928563"	38852800	38886769	"chr11"
"LOC101928565"	168464113	168495644	"chr1"
"LOC101928570"	77069048	77317477	"chr6"
"LOC101928572"	2302314	2304225	"chr19"
"LOC101928573"	20265634	20317872	"chr6"
"LOC101928576"	5101730	5103182	"chr21"
"LOC101928582"	86196418	86201825	"chr16"
"LOC101928583"	170467284	170755205	"chr3"
"LOC101928589"	110175772	110177788	"chrX"
"LOC101928590"	175790306	175812189	"chr4"
"LOC101928591"	42001721	42085458	"chr11"
"LOC101928592"	44683674	44685782	"chr3"
"LOC101928595"	30096429	30105456	"chr16"
"LOC101928596"	169104123	169104907	"chr1"
"LOC101928597"	133032658	133037222	"chr12"
"LOC101928605"	144195320	144299589	"chr7"
"LOC101928608"	67832798	67853880	"chr9"
"LOC101928617"	92146084	92185784	"chr12"
"LOC101928618"	36095309	36100653	"chr7"
"LOC101928622"	33896338	34039893	"chr4"
"LOC101928626"	627379	629009	"chr1"
"LOC101928627"	36365625	36440292	"chrX"
"LOC101928628"	169762913	169765124	"chr1"
"LOC101928631"	2908627	2926786	"chr19"
"LOC101928635"	58106608	58431404	"chr15"
"LOC101928636"	45201828	45216773	"chr3"
"LOC101928650"	170461316	170532609	"chr1"
"LOC101928651"	61663156	61698432	"chr5"
"LOC101928658"	52930456	52951022	"chr4"
"LOC101928659"	87317508	87318043	"chr16"
"LOC101928661"	146594515	146598931	"chr6"
"LOC101928663"	25244915	25261407	"chr6"
"LOC101928673"	173417788	173461362	"chr1"
"LOC101928674"	78360447	78373909	"chr17"
"LOC101928682"	87271905	87292452	"chr16"
"LOC101928688"	39830759	39899185	"chr7"
"LOC101928692"	55488959	55491513	"chrX"
"LOC101928696"	174934946	174954261	"chr1"
"LOC101928697"	19182032	19187465	"chr13"
"LOC101928700"	147080937	147097609	"chr7"
"LOC101928701"	16526082	16539768	"chr10"
"LOC101928705"	28566405	28578259	"chr12"
"LOC101928707"	30355370	30357113	"chr16"
"LOC101928708"	87212114	87226430	"chr16"
"LOC101928711"	177765618	177767316	"chr3"
"LOC101928716"	40538126	40548178	"chr7"
"LOC101928718"	111745316	111755509	"chr1"
"LOC101928721"	37073534	37134069	"chr4"
"LOC101928722"	136252468	136266514	"chr9"
"LOC101928725"	58768071	58770974	"chr15"
"LOC101928728"	26691909	26694131	"chr1"
"LOC101928730"	112256724	112273000	"chr13"
"LOC101928731"	93707790	93737823	"chr12"
"LOC101928733"	149398203	149401456	"chr7"
"LOC101928735"	29040615	29057834	"chr12"
"LOC101928737"	87494186	87515630	"chr16"
"LOC101928739"	179101370	179147973	"chr3"
"LOC101928743"	26324660	26331899	"chr6"
"LOC101928748"	115119538	115138409	"chr9"
"LOC101928760"	56229633	56246421	"chr4"
"LOC101928762"	31040960	31049858	"chr16"
"LOC101928764"	21282691	21298778	"chr13"
"LOC101928768"	784847	786304	"chr5"
"LOC101928775"	115739669	115744239	"chr9"
"LOC101928782"	131910219	131948953	"chr7"
"LOC101928786"	138040502	138045071	"chr9"
"LOC101928791"	88018604	88026312	"chr14"
"LOC101928796"	45972969	45974953	"chr21"
"LOC101928797"	117648605	117657027	"chr9"
"LOC101928804"	54769421	54771064	"chr19"
"LOC101928807"	132260860	132264289	"chr7"
"LOC101928808"	146394681	146401858	"chrX"
"LOC101928809"	75980789	76005942	"chr4"
"LOC101928812"	45355370	45356657	"chr11"
"LOC101928813"	76608150	76630528	"chr11"
"LOC101928816"	230443280	230513200	"chr2"
"LOC101928817"	89349367	89365008	"chr14"
"LOC101928819"	67460644	67492635	"chr5"
"LOC101928823"	112482231	112541916	"chr11"
"LOC101928824"	20495947	20500878	"chr22"
"LOC101928832"	146854568	146955374	"chrX"
"LOC101928833"	140681138	140687803	"chrX"
"LOC101928834"	19710334	19728550	"chr10"
"LOC101928836"	7440566	7442144	"chr1"
"LOC101928837"	76782580	76783062	"chr11"
"LOC101928841"	113399606	113420770	"chr13"
"LOC101928842"	85910359	85998678	"chr6"
"LOC101928844"	5847466	5858239	"chr19"
"LOC101928847"	112959278	112963460	"chr11"
"LOC101928849"	118852060	118983660	"chr9"
"LOC101928850"	61598513	61605241	"chr15"
"LOC101928855"	80801639	80805632	"chr17"
"LOC101928856"	180481502	180602138	"chr3"
"LOC101928858"	67793212	67801058	"chr5"
"LOC101928859"	63859642	63887298	"chr10"
"LOC101928861"	133800492	133824888	"chr7"
"LOC101928863"	147282324	147286735	"chrX"
"LOC101928864"	77154774	77157465	"chr4"
"LOC101928865"	78423981	78429836	"chr11"
"LOC101928866"	178500592	178513049	"chr1"
"LOC101928868"	154510785	154522300	"chr6"
"LOC101928875"	114160272	114172843	"chr11"
"LOC101928879"	53575370	53577617	"chr4"
"LOC101928881"	233012613	233015885	"chr2"
"LOC101928882"	180707588	180870178	"chr3"
"LOC101928887"	64901135	64924518	"chr10"
"LOC101928893"	78716075	78743807	"chr4"
"LOC101928894"	46171954	46177106	"chr11"
"LOC101928896"	78533175	78558565	"chr11"
"LOC101928902"	144368936	144372871	"chr8"
"LOC101928906"	41647613	41655207	"chr9"
"LOC101928907"	62060502	62062434	"chr15"
"LOC101928909"	90642628	90648891	"chr14"
"LOC101928911"	87784859	87911731	"chr6"
"LOC101928912"	97229620	97257412	"chr12"
"LOC101928923"	155808723	156296271	"chr6"
"LOC101928924"	69477471	69485612	"chr5"
"LOC101928929"	185901544	185919462	"chr4"
"LOC101928932"	138199932	138203453	"chr9"
"LOC101928933"	179926389	179954659	"chr1"
"LOC101928936"	88525923	88539369	"chr6"
"LOC101928937"	99093358	99105011	"chr12"
"LOC101928940"	114360634	114380039	"chr11"
"LOC101928942"	81164939	81193395	"chr4"
"LOC101928943"	47270656	47272110	"chr11"
"LOC101928944"	80751199	80762803	"chr11"
"LOC101928953"	144494176	144505474	"chr8"
"LOC101928957"	91520514	91577823	"chr14"
"LOC101928961"	66894109	67012153	"chr10"
"LOC101928963"	82374329	82384027	"chr4"
"LOC101928972"	63178066	63189243	"chr15"
"LOC101928977"	115922572	115977276	"chr1"
"LOC101928978"	83968081	84299169	"chr4"
"LOC101928982"	56536157	56538762	"chr19"
"LOC101928985"	115731944	115734762	"chr11"
"LOC101928988"	63928273	63935953	"chr15"
"LOC101928994"	69215332	69232490	"chr10"
"LOC101929003"	1792400	1795504	"chr5"
"LOC101929004"	89130816	89145985	"chr6"
"LOC101929006"	29223972	29290440	"chr6"
"LOC101929007"	21564436	21594959	"chr19"
"LOC101929011"	116639421	116658252	"chr11"
"LOC101929014"	125410222	125412479	"chr9"
"LOC101929018"	185458327	185480238	"chr3"
"LOC101929021"	69572979	69577099	"chr10"
"LOC101929022"	63394215	63395439	"chr7"
"LOC101929028"	16371822	16681478	"chr8"
"LOC101929031"	33562874	33571648	"chr16"
"LOC101929043"	83635223	83667761	"chr11"
"LOC101929048"	13765932	13841710	"chr4"
"LOC101929050"	63366962	63394237	"chr7"
"LOC101929054"	52239237	52241097	"chr3"
"LOC101929056"	1882744	1884649	"chr5"
"LOC101929057"	89638531	89689481	"chr6"
"LOC101929058"	103151841	103168309	"chr12"
"LOC101929064"	86119805	86219926	"chr4"
"LOC101929066"	18084867	18097651	"chr8"
"LOC101929073"	25924377	25933710	"chr10"
"LOC101929076"	67834307	67838879	"chr15"
"LOC101929088"	63353934	63381446	"chr7"
"LOC101929089"	118511917	118531094	"chr11"
"LOC101929095"	15004941	15427914	"chr4"
"LOC101929097"	2511218	2513571	"chr19"
"LOC101929098"	3068638	3072294	"chr20"
"LOC101929099"	117025481	117059490	"chr1"
"LOC101929106"	187197089	187207629	"chr3"
"LOC101929107"	95515008	95519720	"chr14"
"LOC101929109"	76606607	76608969	"chr5"
"LOC101929114"	63352674	63353898	"chr7"
"LOC101929116"	126270123	126275915	"chr9"
"LOC101929117"	26577685	26579307	"chr10"
"LOC101929122"	159165898	159170007	"chr6"
"LOC101929124"	22520994	22527949	"chr19"
"LOC101929128"	9188998	9202858	"chr8"
"LOC101929129"	69972476	70025530	"chr15"
"LOC101929130"	187291271	187297933	"chr3"
"LOC101929134"	88523809	88524991	"chr4"
"LOC101929140"	41132927	41236686	"chr13"
"LOC101929141"	18835663	18842368	"chr17"
"LOC101929142"	159461365	159468919	"chr6"
"LOC101929147"	119140395	119275973	"chr1"
"LOC101929148"	22438939	22484714	"chrY"
"LOC101929154"	77884655	77959096	"chr5"
"LOC101929160"	193121266	193125102	"chr1"
"LOC101929161"	25531039	25569346	"chr4"
"LOC101929162"	107736554	107759968	"chr12"
"LOC101929163"	32255172	32407730	"chr6"
"LOC101929165"	74912785	74936402	"chr10"
"LOC101929172"	21298238	21309449	"chr8"
"LOC101929174"	88337852	88428192	"chr11"
"LOC101929178"	120069929	120077091	"chr1"
"LOC101929180"	27342215	27344917	"chr10"
"LOC101929185"	57988109	57994966	"chr17"
"LOC101929188"	33631243	33633745	"chr6"
"LOC101929200"	5256894	5422391	"chr5"
"LOC101929201"	79349352	79369824	"chr5"
"LOC101929204"	108802374	108816397	"chr12"
"LOC101929208"	120940553	120958039	"chr11"
"LOC101929210"	94117819	94207556	"chr4"
"LOC101929216"	47210952	47231725	"chr10"
"LOC101929217"	48620402	48623895	"chr8"
"LOC101929224"	200669506	200694250	"chr1"
"LOC101929227"	120867932	120894797	"chr11"
"LOC101929229"	10840025	10846509	"chr8"
"LOC101929230"	21607430	21649570	"chr2"
"LOC101929231"	149587357	149848234	"chr2"
"LOC101929234"	75409156	75411324	"chr10"
"LOC101929235"	25463980	25473624	"chrY"
"LOC101929237"	22877971	22888022	"chr8"
"LOC101929240"	64750401	64751508	"chr17"
"LOC101929243"	34696153	34697471	"chr6"
"LOC101929248"	10850646	10859974	"chr8"
"LOC101929251"	23018764	23043141	"chr2"
"LOC101929255"	22402796	22409381	"chr22"
"LOC101929256"	30054917	30121081	"chr10"
"LOC101929258"	23712873	23727003	"chr8"
"LOC101929259"	45106278	45113206	"chr13"
"LOC101929268"	48551566	48698510	"chr8"
"LOC101929269"	11062651	11067089	"chr8"
"LOC101929270"	128528656	128543478	"chr9"
"LOC101929272"	25421072	25441645	"chr2"
"LOC101929278"	97299046	97439568	"chr3"
"LOC101929279"	30211851	30232690	"chr10"
"LOC101929280"	594996	597964	"chr16"
"LOC101929282"	150628896	150635357	"chr2"
"LOC101929285"	35229345	35259390	"chr6"
"LOC101929289"	123062470	123063231	"chr11"
"LOC101929290"	11320856	11329186	"chr8"
"LOC101929291"	128909314	128916145	"chr9"
"LOC101929294"	24295813	24548618	"chr8"
"LOC101929295"	95150538	95159148	"chr11"
"LOC101929297"	166236968	166256947	"chr6"
"LOC101929298"	97800804	97821776	"chr3"
"LOC101929305"	201023943	201043069	"chr1"
"LOC101929307"	8757972	8843501	"chr5"
"LOC101929309"	35543357	35593622	"chr6"
"LOC101929314"	128993648	129006568	"chr9"
"LOC101929315"	24490311	24514868	"chr8"
"LOC101929316"	64445230	64456070	"chr3"
"LOC101929319"	151337825	151379371	"chr2"
"LOC101929320"	98235524	98237373	"chr3"
"LOC101929321"	85291348	85304189	"chr5"
"LOC101929322"	65492232	65555065	"chr7"
"LOC101929326"	201355201	201356662	"chr1"
"LOC101929331"	129282415	129285719	"chr9"
"LOC101929340"	124759133	124765925	"chr11"
"LOC101929341"	52194361	52199552	"chr8"
"LOC101929343"	201399632	201401564	"chr1"
"LOC101929347"	77893221	77900582	"chr10"
"LOC101929348"	9619154	9626898	"chr20"
"LOC101929352"	31187882	31261552	"chr10"
"LOC101929353"	100190032	100215505	"chr4"
"LOC101929356"	151776341	151794406	"chr2"
"LOC101929359"	9594787	9600440	"chr5"
"LOC101929367"	201429143	201430271	"chr1"
"LOC101929372"	17580156	17589192	"chr22"
"LOC101929373"	42242514	42277071	"chr10"
"LOC101929380"	87120147	87248021	"chr5"
"LOC101929384"	203644	205093	"chr12"
"LOC101929386"	29319300	29352359	"chr2"
"LOC101929388"	202227317	202239020	"chr1"
"LOC101929398"	56494928	56502997	"chr8"
"LOC101929400"	7677446	7686647	"chr8"
"LOC101929408"	75757623	75763322	"chr15"
"LOC101929411"	102163704	102164871	"chr3"
"LOC101929413"	10875332	10909272	"chr20"
"LOC101929415"	56445806	56552067	"chr8"
"LOC101929418"	29926219	30146638	"chr2"
"LOC101929420"	168242937	168262578	"chr6"
"LOC101929427"	126652777	126682104	"chr11"
"LOC101929431"	32434353	32446056	"chr10"
"LOC101929432"	689765	725142	"chr12"
"LOC101929439"	76174890	76181486	"chr15"
"LOC101929440"	1408281	1412251	"chr16"
"LOC101929444"	31670069	31671067	"chr1"
"LOC101929445"	42871520	42874060	"chr10"
"LOC101929446"	11826166	11835022	"chr9"
"LOC101929447"	33073723	33116841	"chr10"
"LOC101929452"	7062726	7077880	"chr2"
"LOC101929457"	77525594	77534110	"chr15"
"LOC101929459"	205232978	205240304	"chr1"
"LOC101929460"	169034170	169035643	"chr6"
"LOC101929464"	33350351	33363245	"chr1"
"LOC101929470"	29815003	29828504	"chr8"
"LOC101929473"	127067001	127101306	"chr11"
"LOC101929479"	85206313	85234795	"chr15"
"LOC101929480"	1713528	1715174	"chr16"
"LOC101929485"	106378118	106632512	"chr3"
"LOC101929488"	57343786	57364857	"chr8"
"LOC101929492"	31275564	31401123	"chr8"
"LOC101929494"	38450678	38452413	"chr17"
"LOC101929497"	127271069	127337033	"chr11"
"LOC101929498"	37304962	37307414	"chr10"
"LOC101929506"	79666864	79676003	"chr10"
"LOC101929507"	13811681	14020092	"chr9"
"LOC101929510"	7661684	7675760	"chr2"
"LOC101929512"	161223257	161254643	"chr2"
"LOC101929516"	39565069	39573203	"chr1"
"LOC101929517"	128526141	128530383	"chr11"
"LOC101929523"	169213211	169239565	"chr6"
"LOC101929524"	16615925	16629969	"chr5"
"LOC101929526"	18674394	18698708	"chr20"
"LOC101929528"	58255770	58272101	"chr8"
"LOC101929529"	105815144	105827172	"chr4"
"LOC101929532"	162114440	162172739	"chr2"
"LOC101929534"	106810640	106838387	"chr3"
"LOC101929535"	40712849	40715369	"chr6"
"LOC101929536"	39788975	39790171	"chr1"
"LOC101929538"	128681239	128686922	"chr11"
"LOC101929540"	38403165	38435338	"chr10"
"LOC101929541"	212213001	212285021	"chr1"
"LOC101929542"	37324880	37326797	"chr2"
"LOC101929547"	19208993	19210481	"chr20"
"LOC101929549"	4700416	4720102	"chr12"
"LOC101929550"	35672162	35710320	"chr8"
"LOC101929551"	7886766	7899655	"chr2"
"LOC101929552"	82713907	82716253	"chr17"
"LOC101929555"	40878885	41023280	"chr6"
"LOC101929560"	80344848	80362464	"chr15"
"LOC101929563"	23500690	23672399	"chr9"
"LOC101929566"	2866324	2868783	"chr16"
"LOC101929570"	162768935	162797972	"chr2"
"LOC101929572"	19421025	19424584	"chr14"
"LOC101929574"	80529596	80535942	"chr10"
"LOC101929575"	20254829	20267809	"chr20"
"LOC101929577"	106003316	106022478	"chr4"
"LOC101929578"	39237757	39245804	"chr17"
"LOC101929579"	107380475	107382159	"chr3"
"LOC101929583"	64639733	64700461	"chr9"
"LOC101929586"	80554608	80562944	"chr15"
"LOC101929592"	43709391	43727343	"chr1"
"LOC101929594"	28512985	28551489	"chr22"
"LOC101929595"	107863478	107932119	"chr4"
"LOC101929596"	38458636	38515740	"chr2"
"LOC101929599"	70774091	70778766	"chr5"
"LOC101929601"	85735313	85737397	"chr8"
"LOC101929609"	43944369	43947538	"chr1"
"LOC101929613"	2998954	3000813	"chr16"
"LOC101929614"	170146470	170153001	"chr6"
"LOC101929617"	22752897	22758233	"chr5"
"LOC101929621"	108557232	108560392	"chr4"
"LOC101929622"	37717578	37733493	"chr8"
"LOC101929626"	46133370	46139081	"chr1"
"LOC101929627"	85744488	85746516	"chr8"
"LOC101929628"	61785071	62100736	"chr8"
"LOC101929633"	164840748	164849396	"chr2"
"LOC101929638"	29180622	29205834	"chr22"
"LOC101929643"	9565081	9576192	"chr2"
"LOC101929645"	29065243	29073223	"chr5"
"LOC101929646"	85431942	85432772	"chr10"
"LOC101929650"	83143437	83215416	"chr17"
"LOC101929653"	131533856	131540867	"chr11"
"LOC101929657"	52128894	52132723	"chr13"
"LOC101929662"	85432862	85448956	"chr10"
"LOC101929667"	40511824	40545983	"chr2"
"LOC101929679"	85754940	85758725	"chr15"
"LOC101929680"	166081530	166301784	"chr2"
"LOC101929691"	10287612	10302054	"chr2"
"LOC101929692"	170712351	170735875	"chr6"
"LOC101929698"	32509958	32520285	"chr20"
"LOC101929703"	155569479	155571782	"chr1"
"LOC101929704"	34837713	34839316	"chr5"
"LOC101929705"	43995722	44074652	"chr6"
"LOC101929707"	22995689	23030789	"chr20"
"LOC101929709"	89717398	89757711	"chr8"
"LOC101929710"	95962000	96631085	"chr5"
"LOC101929715"	10449727	10455552	"chr2"
"LOC101929718"	20995836	20999163	"chr14"
"LOC101929719"	140157318	140168785	"chr5"
"LOC101929721"	49257410	49269294	"chr1"
"LOC101929727"	88131897	88380353	"chr10"
"LOC101929732"	3543501	3559589	"chr16"
"LOC101929738"	18846473	18848852	"chr22"
"LOC101929741"	118664086	118685341	"chr4"
"LOC101929747"	96934090	96936084	"chr5"
"LOC101929748"	92805384	92808087	"chr9"
"LOC101929750"	221047060	221107863	"chr1"
"LOC101929752"	11718464	11724555	"chr2"
"LOC101929753"	170340516	170350943	"chr2"
"LOC101929756"	77055	83376	"chr7"
"LOC101929759"	69834104	69837829	"chr8"
"LOC101929762"	119192772	119212644	"chr4"
"LOC101929767"	43148365	43170403	"chr17"
"LOC101929770"	44727935	44831012	"chr6"
"LOC101929777"	46830594	46833033	"chr17"
"LOC101929788"	120393544	120411356	"chr1"
"LOC101929790"	149107222	149124694	"chr1"
"LOC101929796"	120723935	120804497	"chr1"
"LOC101929798"	120985691	121052167	"chr1"
"LOC101929800"	68322463	68330437	"chr9"
"LOC101929805"	145133551	145149891	"chr1"
"LOC101929814"	143301204	143308956	"chr1"
"LOC101929823"	91529	133841	"chr17"
"LOC101929828"	110295	111566	"chr17"
"LOC101929846"	63630676	63654745	"chr10"
"LOC101929861"	7867436	7869314	"chr2"
"LOC101929863"	45136767	45139102	"chr20"
"LOC101929866"	45178477	45191638	"chr20"
"LOC101929882"	10041552	10043401	"chr2"
"LOC101929894"	30209138	30245462	"chr16"
"LOC101929895"	666011	668743	"chr5"
"LOC101929897"	42255319	42270961	"chr8"
"LOC101929898"	693516	694972	"chr5"
"LOC101929901"	41375003	41375669	"chr1"
"LOC101929902"	232301670	232313927	"chr1"
"LOC101929908"	117921360	117931679	"chr2"
"LOC101929918"	34044869	34052509	"chr11"
"LOC101929935"	56627790	56645318	"chr1"
"LOC101929937"	346265	353538	"chr20"
"LOC101929947"	172464261	172556170	"chr2"
"LOC101929950"	38078157	38118364	"chr17"
"LOC101929951"	31693081	31707824	"chr10"
"LOC101929959"	40463753	40584211	"chr9"
"LOC101929963"	176753399	176766325	"chr2"
"LOC101929964"	128002345	128004135	"chr5"
"LOC101929967"	74612393	74621059	"chr12"
"LOC101929974"	131451723	131530841	"chr12"
"LOC101929976"	182666549	182714610	"chr2"
"LOC101929977"	10339377	10354125	"chr5"
"LOC101929989"	8881974	8888317	"chr16"
"LOC101929996"	183543621	183557615	"chr4"
"LOC101929998"	154055584	154060570	"chr7"
"LOC101930010"	56843985	56864338	"chr6"
"LOC101930026"	61970349	61977988	"chr9"
"LOC101930028"	188768998	188818485	"chr4"
"LOC101930047"	91442055	91444055	"chr2"
"LOC101930048"	2494262	2506536	"chr9"
"LOC101930053"	2385140	2494240	"chr9"
"LOC101930071"	42397127	42408452	"chr19"
"LOC101930085"	35695205	35699413	"chr7"
"LOC101930091"	64625957	64634749	"chr15"
"LOC101930094"	42496538	42497443	"chr21"
"LOC101930100"	9325023	9367242	"chr21"
"LOC101930109"	56391225	56408802	"chr7"
"LOC101930112"	89490732	89499285	"chr16"
"LOC101930114"	209661358	209742562	"chr1"
"LOC101930129"	172485	174993	"chr11"
